molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,NumRings,MolSurfaceArea,pIC50
CHEMBL327767,CCCc1cc(Oc2ccc(CC(C)C)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,533.6900000000003,7.501900000000008,1.0,6.0,4.0,73.86000000000001,6.536107011014093
CHEMBL94496,CCCc1cc(Oc2ccc(C(C)C)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,519.6630000000004,7.426800000000006,1.0,6.0,4.0,73.86000000000001,6.769551078621726
CHEMBL420441,CCCc1cc(Oc2ccc(Cl)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,512.0270000000004,6.956800000000006,1.0,6.0,4.0,73.86000000000001,7.136677139879544
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Full Inhibitor,357.435,2.490900000000001,1.0,6.0,3.0,71.53,6.6020599913279625
CHEMBL330191,CCCc1cc(Oc2ccccc2)ccc1OCCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,491.6090000000002,6.693500000000006,1.0,6.0,4.0,73.86000000000001,6.709965388637482
CHEMBL300629,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Full Inhibitor,477.58200000000016,6.303400000000005,1.0,6.0,4.0,73.86000000000001,6.7447274948966935
CHEMBL328615,CCCc1cc(Oc2ccc(Cl)c(C)c2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,526.0540000000003,7.265220000000006,1.0,6.0,4.0,73.86000000000001,7.251811972993799
CHEMBL96107,O=C1NC(=O)C(c2cccc(OCCCOc3ccc(Oc4ccccc4)cc3)c2)S1,Full Inhibitor,435.50100000000003,5.350900000000004,1.0,6.0,4.0,73.86000000000001,7.119186407719209
CHEMBL94397,CCCc1cc(Oc2ccc(O)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,493.58100000000024,6.009000000000005,2.0,7.0,4.0,94.09,7.522878745280337
CHEMBL97529,CCCc1cc(Oc2ccc(C3CCCC3)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,545.7010000000002,7.9610000000000065,1.0,6.0,5.0,73.86000000000001,6.481486060122113
CHEMBL96758,CCCc1cc(Oc2ccc(-c3ccccc3)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,553.6800000000003,7.970400000000007,1.0,6.0,5.0,73.86000000000001,6.645891560852599
CHEMBL96143,CCCc1cc(Oc2ccc(F)c(C)c2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,509.5990000000003,6.750920000000005,1.0,6.0,4.0,73.86000000000001,7.107905397309519
CHEMBL94716,CCCc1cc(Oc2ccc(C(C)(C)C)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,533.6900000000003,7.600900000000007,1.0,6.0,4.0,73.86000000000001,6.474955192963154
CHEMBL96451,CCCc1cc(Oc2ccc(F)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,495.5720000000003,6.442500000000005,1.0,6.0,4.0,73.86000000000001,7.113509274827518
CHEMBL92130,CCCc1cc(Oc2ccc(OC)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,507.6080000000003,6.312000000000006,1.0,7.0,4.0,83.09,6.522878745280337
CHEMBL318684,CCCc1cc(Oc2ccc(Cl)c(Cl)c2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,546.4720000000003,7.610200000000006,1.0,6.0,4.0,73.86000000000001,7.1938200260161125
CHEMBL94306,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,477.58200000000016,6.303400000000005,1.0,6.0,4.0,73.86000000000001,7.2441251443275085
CHEMBL54097,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1C,Full Inhibitor,491.6090000000002,6.611820000000006,1.0,6.0,4.0,73.86000000000001,5.173925197299173
CHEMBL52426,CCCc1cc(Oc2ccc(Cl)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Full Inhibitor,512.0270000000004,6.956800000000006,1.0,6.0,4.0,73.86000000000001,5.698970004336019
CHEMBL51603,CCCc1cc(Oc2ccc(C(F)(F)F)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Full Inhibitor,545.5790000000003,7.322200000000006,1.0,6.0,4.0,73.86000000000001,5.7447274948966935
CHEMBL430970,CCCc1cc(Oc2ccc(-c3ccccc3)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Full Inhibitor,553.6800000000003,7.970400000000008,1.0,6.0,5.0,73.86000000000001,6.886056647693163
CHEMBL50885,CCCc1cc(Oc2ccc(OC)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Full Inhibitor,507.6080000000003,6.312000000000006,1.0,7.0,4.0,83.09,6.337242168318426
CHEMBL298187,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1Cl,Full Inhibitor,512.0270000000002,6.956800000000006,1.0,6.0,4.0,73.86000000000001,6.366531544420414
CHEMBL50755,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1OC,Full Inhibitor,507.60800000000023,6.312000000000006,1.0,7.0,4.0,83.09000000000002,6.0
CHEMBL50984,CCCc1cc(Oc2ccc(NS(=O)(=O)c3ccc(C)cc3)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Full Inhibitor,646.7870000000004,7.412620000000007,2.0,8.0,5.0,120.03,5.2441251443275085
CHEMBL50572,CC(C)Cc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Full Inhibitor,491.60900000000026,6.549400000000006,1.0,6.0,4.0,73.86000000000001,6.318758762624412
CHEMBL300629,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Full Inhibitor,477.58200000000016,6.303400000000005,1.0,6.0,4.0,73.86000000000001,6.7447274948966935
CHEMBL50143,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1CCC,Full Inhibitor,519.6630000000002,7.255900000000007,1.0,6.0,4.0,73.86000000000001,6.920818753952375
CHEMBL53688,CCCc1cc(Oc2ccc(NS(C)(=O)=O)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Full Inhibitor,570.6890000000003,5.6749000000000045,2.0,8.0,4.0,120.03,5.698970004336019
CHEMBL53746,CCCc1cc(Oc2ccc(CC(C)C)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Full Inhibitor,533.6900000000004,7.501900000000008,1.0,6.0,4.0,73.86000000000001,6.886056647693163
CHEMBL50680,CCCc1cc(Oc2ccc(C3CCCC3)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Full Inhibitor,545.7010000000002,7.9610000000000065,1.0,6.0,5.0,73.86000000000001,6.7447274948966935
CHEMBL54197,CCCc1cc(Oc2ccc(C)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Full Inhibitor,491.6090000000002,6.611820000000006,1.0,6.0,4.0,73.86000000000001,5.585026652029182
CHEMBL52633,CCCc1cc(Oc2ccc(S(C)(=O)=O)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Full Inhibitor,555.6740000000003,5.706900000000005,1.0,8.0,4.0,108.0,6.6020599913279625
CHEMBL300026,CCCc1cc(Oc2ccc(F)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,Full Inhibitor,495.5720000000003,6.442500000000005,1.0,6.0,4.0,73.86000000000001,6.086186147616283
CHEMBL50259,O=C1NC(=O)C(c2ccc(OCCCOc3ccc(Oc4ccccc4)cc3)cc2)S1,Partial Inhibitor,435.50100000000003,5.350900000000004,1.0,6.0,4.0,73.86000000000001,4.823908740944319
CHEMBL301156,CCCc1cc(Oc2ccccc2)ccc1OCCCCOc1ccc(C2SC(=O)NC2=O)cc1,Full Inhibitor,491.6090000000002,6.693500000000006,1.0,6.0,4.0,73.86000000000001,5.522878745280337
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Full Inhibitor,357.435,2.490900000000001,1.0,6.0,3.0,71.53,6.6020599913279625
CHEMBL122417,CCCc1ccccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,Full Inhibitor,369.41700000000003,3.794500000000002,1.0,5.0,3.0,73.86000000000001,6.468521082957745
CHEMBL117738,CCCc1cc(C=C2CCCCC2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,479.64200000000017,6.858600000000007,1.0,5.0,4.0,64.63,6.823908740944319
CHEMBL119066,CCCc1cc(C2CCC(C)(C)CC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,Full Inhibitor,479.61700000000025,6.478300000000006,1.0,5.0,4.0,73.86000000000001,5.7544873321858505
CHEMBL116774,CCCc1cc(C2CCC(O)CC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,Full Inhibitor,467.56200000000024,4.813000000000004,2.0,6.0,4.0,94.09,6.7447274948966935
CHEMBL120570,CCCc1cc(OC2CCCCC2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,483.63000000000017,6.222600000000006,1.0,6.0,4.0,73.86000000000001,7.431798275933005
CHEMBL94306,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,477.58200000000016,6.303400000000005,1.0,6.0,4.0,73.86000000000001,7.2441251443275085
CHEMBL118753,CCCc1cc(OC2CCCCCC2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,497.6570000000002,6.612700000000007,1.0,6.0,4.0,73.86000000000001,7.070581074285707
CHEMBL418874,CCCc1cc(-c2noc3ccccc23)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,502.5920000000003,6.3193000000000055,1.0,7.0,5.0,90.66,7.522878745280337
CHEMBL118169,CCCc1cc(OC2CCCC2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,469.6030000000001,5.832500000000006,1.0,6.0,4.0,73.86000000000001,7.200659450546418
CHEMBL280293,CCCc1cc(-c2ccccc2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,Full Inhibitor,445.51500000000016,5.461500000000005,1.0,5.0,4.0,73.86000000000001,6.346787486224656
CHEMBL117578,CCCc1cc(C(=O)c2ccc(Cl)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,524.0380000000004,6.395500000000006,1.0,6.0,4.0,81.69999999999999,6.841637507904751
CHEMBL419768,CCCc1cc(C2CCC(=O)CC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,Full Inhibitor,465.5460000000002,5.021200000000004,1.0,6.0,4.0,90.93,5.935542010773082
CHEMBL118251,CCCc1cc(C2CCCCCC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,Full Inhibitor,465.5900000000002,6.232300000000006,1.0,5.0,4.0,73.86000000000001,6.1938200260161125
CHEMBL117918,CCCc1cc(C2CCOCC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,Full Inhibitor,453.53500000000014,4.688500000000004,1.0,6.0,4.0,83.09,6.1249387366083
CHEMBL118756,CCCc1cc(C2CCCCC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,Full Inhibitor,451.56300000000016,5.842200000000005,1.0,5.0,4.0,73.86000000000001,6.309803919971486
CHEMBL119496,CCCc1cc(C(=O)C2CCCCC2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,495.6410000000002,6.274100000000006,1.0,6.0,4.0,81.69999999999999,7.1938200260161125
CHEMBL331071,CCCc1cc(C(=O)c2ccccc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,489.59300000000025,5.742100000000005,1.0,6.0,4.0,81.69999999999999,7.721246399047171
CHEMBL121106,CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1,Full Inhibitor,357.435,2.490900000000001,1.0,6.0,3.0,71.53,7.522878745280337
CHEMBL121106,CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1,Full Inhibitor,357.435,2.490900000000001,1.0,6.0,3.0,71.53,7.221848749616356
CHEMBL333304,CN(CCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1)c1ccccn1,Full Inhibitor,357.435,2.490900000000001,1.0,6.0,3.0,71.53,5.698970004336019
CHEMBL333304,CN(CCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1)c1ccccn1,Full Inhibitor,357.435,2.490900000000001,1.0,6.0,3.0,71.53,7.301029995663981
CHEMBL122418,CCCc1cc(CC2CCCCC2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,Full Inhibitor,481.6580000000002,6.633900000000007,1.0,5.0,4.0,64.63,7.229147988357856
CHEMBL117165,CCCc1cc(C2CCCC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,Full Inhibitor,437.5360000000001,5.452100000000005,1.0,5.0,4.0,73.86000000000001,5.97469413473523
CHEMBL332018,CCCc1cc(C2CCC(F)(F)CC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,Full Inhibitor,487.54300000000023,6.087400000000006,1.0,5.0,4.0,73.86000000000001,6.267606240177032
CHEMBL115604,CC[C@H](Cc1ccc(OC)c(C(=O)NCc2ccc(C(F)(F)F)cc2)c1)C(=O)O,Partial Inhibitor,409.40400000000005,4.297300000000003,2.0,3.0,2.0,75.63,4.301029995663981
CHEMBL107789,CC[C@@H](Cc1ccc(OC)c(C(=O)NCc2ccc(C(F)(F)F)cc2)c1)C(=O)O,Partial Inhibitor,409.40400000000005,4.297300000000003,2.0,3.0,2.0,75.63,4.356547323513813
CHEMBL112790,C[C@@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(Oc4ccccc4)cc3Cl)cc2O1,Full Inhibitor,468.93300000000016,6.148500000000005,1.0,5.0,4.0,74.22000000000001,5.853871964321762
CHEMBL111271,CCCc1cc(Oc2ccc(F)cc2)ccc1OCCCOc1ccc2c(c1)OC(CC)(C(=O)O)CC2,Full Inhibitor,508.58600000000047,6.976800000000007,1.0,5.0,4.0,74.22,5.920818753952375
CHEMBL107991,CCCc1cc(Oc2ccc(OC)cc2)ccc1OCCCOc1ccc2c(c1)OC(CC)(C(=O)O)CC2,Full Inhibitor,520.6220000000004,6.846300000000007,1.0,6.0,4.0,83.45,6.200659450546418
CHEMBL111161,CCCc1cc(Oc2ccc(Cl)cc2)ccc1OCCCOc1ccc2c(c1)OC(CC)(C(=O)O)CC2,Full Inhibitor,525.0410000000004,7.491100000000007,1.0,5.0,4.0,74.22,5.853871964321762
CHEMBL431450,CCCc1cc(Oc2ccccc2)ccc1OCCCCOc1ccc2c(c1)CCC(C)(C(=O)O)O2,Full Inhibitor,490.59600000000034,6.837700000000007,1.0,5.0,4.0,74.22000000000001,5.638272163982407
CHEMBL109773,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc2c(c1)OC(CC(C)C)(C(=O)O)CC2,Full Inhibitor,518.6500000000003,7.473800000000008,1.0,5.0,4.0,74.22,5.920818753952375
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Full Inhibitor,357.435,2.490900000000001,1.0,6.0,3.0,71.53,6.698970004336019
CHEMBL324449,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc2c(c1)OC(C)(C(=O)O)CC2,Full Inhibitor,476.5690000000003,6.447600000000007,1.0,5.0,4.0,74.22,6.1249387366083
CHEMBL112973,CCC1(C(=O)O)CCc2ccc(OCCCOc3ccc(Oc4ccccc4)cc3F)cc2O1,Full Inhibitor,466.5050000000001,6.0243000000000055,1.0,5.0,4.0,74.22000000000001,5.327902142064283
CHEMBL282686,CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,Full Inhibitor,408.4720000000001,2.6787,1.0,6.0,2.0,99.13000000000001,6.455931955649724
CHEMBL110071,CCCc1cc(Oc2ccccc2)ccc1OCCCCOc1ccc2c(c1)OC(C)(C(=O)O)CC2,Full Inhibitor,490.59600000000034,6.837700000000007,1.0,5.0,4.0,74.22,5.292429823902063
CHEMBL110743,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc2c(c1)OC(CC)(C(=O)O)CC2,Full Inhibitor,490.59600000000034,6.837700000000007,1.0,5.0,4.0,74.22,6.356547323513813
CHEMBL109975,CCCc1cc(Oc2ccccc2)ccc1OCCCCOc1ccc2c(c1)OC(C(=O)O)CC2,Full Inhibitor,476.5690000000003,6.447600000000007,1.0,5.0,4.0,74.22,5.7447274948966935
CHEMBL109638,C[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(Oc4ccccc4)cc3Cl)cc2O1,Full Inhibitor,468.93300000000016,6.148500000000005,1.0,5.0,4.0,74.22000000000001,6.6020599913279625
CHEMBL111480,CC1(C(=O)O)CCc2ccc(OCCCOc3ccc(Oc4ccccc4)cc3Cl)cc2O1,Full Inhibitor,468.93300000000016,6.148500000000005,1.0,5.0,4.0,74.22000000000001,5.853871964321762
CHEMBL109731,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc2c(c1)CCC(C(=O)O)O2,Full Inhibitor,462.54200000000026,6.057500000000006,1.0,5.0,4.0,74.22000000000001,5.537602002101044
CHEMBL323008,CCCc1cc(Oc2ccccc2)ccc1OCCCCOc1ccc2c(c1)CCC(C(=O)O)O2,Full Inhibitor,476.5690000000003,6.447600000000007,1.0,5.0,4.0,74.22000000000001,5.522878745280337
CHEMBL419756,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc2c(c1)OC(CCC)(C(=O)O)CC2,Full Inhibitor,504.6230000000004,7.227800000000007,1.0,5.0,4.0,74.22,6.431798275933005
CHEMBL113324,CCCc1cc(Oc2ccc(S(C)(=O)=O)cc2)ccc1OCCCOc1ccc2c(c1)OC(CC)(C(=O)O)CC2,Full Inhibitor,568.6880000000003,6.241200000000006,1.0,7.0,4.0,108.36000000000003,6.431798275933005
CHEMBL112725,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(Oc4ccc(F)cc4)cc3Cl)cc2O1,Full Inhibitor,500.9500000000001,6.677700000000006,1.0,5.0,4.0,74.22000000000001,6.585026652029182
CHEMBL595,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,Full Inhibitor,356.44700000000006,3.159600000000001,1.0,5.0,3.0,68.28999999999999,5.130768280269024
CHEMBL24038,CCO[C@@H](Cc1ccc(OCCN2c3ccccc3Oc3ccccc32)cc1)C(=O)O,Full Inhibitor,419.47700000000015,5.041600000000004,1.0,5.0,4.0,68.23,7.036212172654444
CHEMBL326273,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc2c(c1)OC(C(=O)O)CC2,Full Inhibitor,462.54200000000026,6.057500000000006,1.0,5.0,4.0,74.22,6.008773924307505
CHEMBL326873,CCC1(C(=O)O)CCc2ccc(OCCCOc3ccc(Oc4ccccc4)cc3Cl)cc2O1,Full Inhibitor,482.9600000000001,6.538600000000006,1.0,5.0,4.0,74.22000000000001,6.161150909262744
CHEMBL24683,CCO[C@H](Cc1ccc(OCCN2c3ccccc3Oc3ccccc32)cc1)C(=O)O,Partial Inhibitor,419.47700000000015,5.041600000000004,1.0,5.0,4.0,68.23,5.0
CHEMBL419019,CCC1(C(=O)O)CCc2ccc(OCCCOc3ccc(Oc4ccccc4)cc3)cc2O1,Partial Inhibitor,448.5150000000001,5.8852000000000055,1.0,5.0,4.0,74.22000000000001,4.823908740944319
CHEMBL109241,CC[C@@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(Oc4ccc(F)cc4)cc3Cl)cc2O1,Full Inhibitor,500.9500000000001,6.677700000000006,1.0,5.0,4.0,74.22000000000001,5.356547323513812
CHEMBL114286,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc2c(c1)CCC(C)(C(=O)O)O2,Full Inhibitor,476.5690000000003,6.447600000000007,1.0,5.0,4.0,74.22000000000001,5.769551078621726
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Full Inhibitor,357.435,2.490900000000001,1.0,6.0,3.0,71.53,6.356547323513813
CHEMBL179622,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(CC(C)C)cc3Cl)cc2O1,Full Inhibitor,446.9710000000002,5.944800000000006,1.0,4.0,3.0,64.99000000000001,5.7447274948966935
CHEMBL176075,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(C4CCCCC4)cc3Cl)cc2O1,Full Inhibitor,473.0090000000003,6.794000000000008,1.0,4.0,4.0,64.99000000000001,5.853871964321762
CHEMBL435343,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(Cl)cc3Cl)cc2O1,Full Inhibitor,425.30800000000005,5.399700000000005,1.0,4.0,3.0,64.99000000000001,5.537602002101044
CHEMBL361166,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(C(C)C)cc3Cl)cc2O1,Full Inhibitor,432.94400000000013,5.869700000000006,1.0,4.0,3.0,64.99000000000001,5.537602002101044
CHEMBL361424,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(OC(F)(F)F)cc3Cl)cc2O1,Full Inhibitor,474.8590000000001,5.644900000000005,1.0,5.0,3.0,74.22000000000001,5.585026652029182
CHEMBL424957,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(F)cc3Cl)cc2O1,Full Inhibitor,408.853,4.885400000000005,1.0,4.0,3.0,64.99000000000001,5.366531544420414
CHEMBL180123,C[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(F)cc3Cl)cc2O1,Partial Inhibitor,394.8260000000001,4.495300000000004,1.0,4.0,3.0,64.99000000000001,4.823908740944319
CHEMBL179657,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(C4CCOCC4)cc3Cl)cc2O1,Partial Inhibitor,474.9810000000003,5.640300000000006,1.0,5.0,4.0,74.22000000000001,4.823908740944319
CHEMBL176222,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(C4CCC5(CC4)CC5)cc3Cl)cc2O1,Full Inhibitor,499.0470000000003,7.184100000000008,1.0,4.0,5.0,64.99000000000001,5.431798275933005
CHEMBL367549,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(C(F)(F)F)cc3Cl)cc2O1,Full Inhibitor,458.86000000000007,5.765100000000005,1.0,4.0,3.0,64.99000000000001,5.366531544420414
CHEMBL179180,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(OCC(F)(F)F)cc3Cl)cc2O1,Full Inhibitor,488.88600000000014,5.687400000000006,1.0,5.0,3.0,74.22000000000001,6.00436480540245
CHEMBL447190,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(C(C)(C)C)cc3Cl)cc2O1,Full Inhibitor,446.9710000000002,6.043800000000006,1.0,4.0,3.0,64.99000000000001,5.552841968657781
CHEMBL360919,COc1ccc(OCCCOc2ccc3c(c2)O[C@@](C)(C(=O)O)CC3)c(Cl)c1,Partial Inhibitor,406.8620000000002,4.364800000000003,1.0,5.0,3.0,74.22,4.823908740944319
CHEMBL360992,C[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(OC(F)(F)F)cc3Cl)cc2O1,Partial Inhibitor,460.83200000000005,5.254800000000004,1.0,5.0,3.0,74.22000000000001,4.823908740944319
CHEMBL360240,C[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(OCC(F)(F)F)cc3Cl)cc2O1,Full Inhibitor,474.8590000000001,5.297300000000005,1.0,5.0,3.0,74.22000000000001,5.221848749616356
CHEMBL369289,CCOc1ccc(OCCCOc2ccc3c(c2)O[C@@](C)(C(=O)O)CC3)c(Cl)c1,Partial Inhibitor,420.88900000000024,4.754900000000004,1.0,5.0,3.0,74.22,4.823908740944319
CHEMBL360231,C[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(OCC4CCC4)cc3Cl)cc2O1,Full Inhibitor,460.95400000000024,5.535100000000006,1.0,5.0,4.0,74.22000000000001,5.698970004336019
CHEMBL178659,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(C4CCC(C)(C)CC4)cc3Cl)cc2O1,Full Inhibitor,501.0630000000003,7.430100000000008,1.0,4.0,4.0,64.99000000000001,5.2441251443275085
CHEMBL426592,CC(C)(C)c1ccc(OCCCOc2ccc3c(c2)O[C@@](C)(C(=O)O)CC3)c(Cl)c1,Partial Inhibitor,432.9440000000002,5.653700000000006,1.0,4.0,3.0,64.99000000000001,4.823908740944319
CHEMBL178309,CC(C)c1ccc(OCCCOc2ccc3c(c2)O[C@@](C)(C(=O)O)CC3)c(Cl)c1,Full Inhibitor,418.91700000000014,5.479600000000005,1.0,4.0,3.0,64.99000000000001,5.301029995663981
CHEMBL180019,CC(C)Cc1ccc(OCCCOc2ccc3c(c2)O[C@@](C)(C(=O)O)CC3)c(Cl)c1,Full Inhibitor,432.9440000000002,5.554700000000006,1.0,4.0,3.0,64.99000000000001,5.522878745280337
CHEMBL359476,COc1ccc2c(c1)c(Cc1cccc(OC(C)C(=O)O)c1)c(C)n2C(=O)c1ccc(Cl)cc1,Full Inhibitor,477.9440000000002,5.742920000000004,1.0,5.0,4.0,77.76,7.309803919971486
CHEMBL181835,COc1ccc2c(c1)c(Cc1ccc(OC(C)C(=O)O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,Full Inhibitor,477.9440000000002,5.742920000000004,1.0,5.0,4.0,77.76,5.669586226650809
CHEMBL179604,COc1ccc2c(c1)c(Cc1ccccc1OC(C)(C)C(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Full Inhibitor,491.97100000000023,6.133020000000005,1.0,5.0,4.0,77.76,7.102372908709558
CHEMBL181141,COc1ccc2c(c1)c(Cc1cccc(OC(C)(C)C(=O)O)c1)c(C)n2C(=O)c1ccc(Cl)cc1,Full Inhibitor,491.97100000000023,6.133020000000005,1.0,5.0,4.0,77.76,7.346787486224656
CHEMBL360762,COc1ccc2c(c1)c(Cc1ccc(OC(C)(C)C(=O)O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,Full Inhibitor,491.9710000000001,6.133020000000005,1.0,5.0,4.0,77.76,6.039053804266168
CHEMBL181628,COc1ccc(C(=O)n2c(C)c(Cc3ccccc3OC(C)C(=O)O)c3cc(OC(F)(F)F)ccc32)cc1,Full Inhibitor,527.4950000000002,5.988120000000005,1.0,6.0,4.0,86.99000000000001,9.0
CHEMBL182100,COc1ccc(C(=O)n2c(C)c(Cc3ccccc3O[C@H](C)C(=O)O)c3cc(OC(F)(F)F)ccc32)cc1,Full Inhibitor,527.4950000000002,5.988120000000005,1.0,6.0,4.0,86.99000000000001,7.638272163982407
